6.870067170758476,5.776224906427057,1
1.4279240738383512,0.4532128222435382,0
2.26707753030138,-0.3334571124301431,0
7.584733605961532,5.618900697051754,1
-1.509231974051386,0.20014820309554393,0
4.24069452572734,5.87553896539604,1
5.896065661010557,3.9844087058887925,1
0.3253593366506693,-2.2139587278906436,0
1.0983450254433027,-0.28828353164634435,0
5.760714045963079,1.743706288692707,0
0.6322818239455986,2.248902490106844,0
6.245621271389523,6.747944046081531,1
3.770146017799679,5.1281867009789135,1
-1.5604365198735364,2.952843884649231,0
5.072003938572609,5.63414695851186,1
2.7410518996950453,-0.07094033047062065,0
7.990891833847089,3.72379288534509,1
7.19566450675387,5.010112613170992,1
2.3775794392921554,0.7137219784809952,0
2.787603331664041,2.6728012360688673,0
-1.8002568868295041,3.040024072290493,0
5.204336003449657,4.4451831400550805,1
1.564643067035992,1.7669538849422375,0
3.343597601158856,1.6677359698528023,0
5.733704330751151,5.10544016698569,1
5.46208400081192,5.077959019478209,1
6.200157040510274,6.874029794434714,1
3.2155071913355036,3.446338290496983,0
5.908974156301588,7.767892133461863,1
4.371320482180476,6.174026460828635,1
3.321397118168571,1.5118133024953866,0
1.2263003495742044,2.1071320554284165,0
-0.046863154511928906,3.3346585146937473,0
4.794755309205621,-0.4771359068176533,0
2.8389020400529854,1.4861941984121645,0
6.658707594444749,5.5184095391670684,1
6.900218635294884,5.2966054397787765,1
5.185473763140139,4.954511428672406,1
1.189075174751375,2.910625071222728,0
-2.083904995298273,-0.5504802746956339,0
-0.22684519494133792,2.5043395323519366,0
0.86950259483711,2.5836824714386766,0
6.949440331824988,5.643013418706798,1
4.677931977349507,0.26845600971557393,0
-0.08887191970691277,2.644496822141325,0
5.57928683548136,1.253357023596095,0
2.4093319496730117,1.8884995215582001,0
6.361970102378257,3.9272803124146556,1
4.904233202979668,4.800808662651361,1
2.490560137581326,1.0475953139254768,0
4.275396704140001,0.48847061125033375,0
-1.2612501341866178,1.550993769254776,0
3.6291815524398308,6.244115729498731,1
-0.5895426096596905,1.78557144364114,0
-2.3289131457701884,1.6159044368550173,0
4.687310498015124,5.2118937160948775,1
4.246549272046819,5.296152299241166,1
5.882455252081425,6.097552882273154,1
2.1832799796019673,0.2106453616269054,0
4.496131564587417,4.25920675676844,1
7.6309410540838165,6.067965072213655,1
5.706174271413593,6.399050324066876,1
3.3842869093461245,4.769010945178602,1
2.4591458864732973,3.3726949634110683,0
-1.3937718197015934,0.07678186515303298,0
7.435884696772111,5.289068970421015,1
-1.3834632786404035,1.264118709863977,0
1.6292516197394127,1.7869759999357435,0
3.897668291227053,-0.5452471055434873,0
2.639179609280753,2.323039189006545,0
4.202258535446234,6.983858052418993,1
5.440371915192678,6.522537505079831,1
