2.412636595368533,3.2161579004878345
2.8351398041514972,2.585444148994842
3.2260519193712343,2.2228158386106553
2.952397873246259,2.446737054343634
3.24146173036261,3.367042036377662
3.702029801130272,2.593705305943767
3.4732621275600475,3.697558609336572
3.894213541128352,3.408454883643984
3.582401483158609,3.3997343150962105
2.485708323128338,3.24993620073024
3.0632986985615065,2.6790407143303963
3.8966822999646475,1.1272031680321364
3.0087788505250157,1.707572699355445
5.79516391444224,1.8685583108823434
6.302167764981797,3.139257136835314
6.771262303245481,4.972701059922225
6.44287744789551,3.019313471155035
6.789754076435132,3.237773690536618
7.3424357613563265,2.543988563894326
7.067914553072057,2.1450974224717205
7.573056249354022,2.391410759777998
7.198881779790331,3.4037462400154284
1.5903278288844802,6.588618177986109
2.6043355299635937,7.7553552199505065
3.5425246064909626,6.512290390735022
2.885754895791021,6.651310530341484
3.5795081528702637,6.20981090429639
4.684871522712653,5.955971087027459
4.135829106144114,6.1127159380405445
5.146112498708044,6.756929425464364
4.397763559580661,6.2155937141606366
1.765699975508011,6.988291026535601
5.912636595368533,7.576018759957577
6.335139804151497,6.510534620630019
6.726051919371234,6.629694740292701
6.452397873246259,6.251266489396905
6.74146173036261,6.033689503166393
7.202029801130272,6.16804223260618
6.973262127560048,6.720225221826597
7.394213541128352,6.25622318356626
7.082401483158609,6.918535165601943
5.985708323128338,6.7450729301863905
6.563298698561506,6.739840589057726
