3.174680194724508,3.174680194724508,1
1.7615498439196808,1.7615498439196808,0
3.8055587136931095,3.8055587136931095,1
2.809535751043455,2.809535751043455,1
6.127137192943249,6.127137192943249,1
7.454349012368003,7.454349012368003,1
5.228093336976251,5.228093336976251,1
6.146323371045426,6.146323371045426,1
3.6630022690392554,3.6630022690392554,0
5.162930732366674,5.162930732366674,1
1.529986018488814,1.529986018488814,0
2.5796979951910126,2.5796979951910126,0
1.477941203847023,1.477941203847023,0
2.4969276425019,2.4969276425019,1
-0.28467495555893363,-0.28467495555893363,0
3.3729468996565517,3.3729468996565517,0
0.43124862979611167,0.43124862979611167,0
1.2258804940604784,1.2258804940604784,0
8.698021712648217,8.698021712648217,1
2.076542717165055,2.076542717165055,0
4.734199972496953,4.734199972496953,1
5.7203011291187345,5.7203011291187345,1
8.963290123053586,8.963290123053586,1
0.8824916530448981,0.8824916530448981,1
6.613710503531253,6.613710503531253,1
1.70366276161848,1.70366276161848,0
1.0132308850984493,1.0132308850984493,0
1.3941751008604146,1.3941751008604146,0
1.891431442888901,1.891431442888901,0
3.7716634882782296,3.7716634882782296,1
2.473411750521784,2.473411750521784,0
0.6670122929592822,0.6670122929592822,0
9.736374845377323,9.736374845377323,1
3.445470835691941,3.445470835691941,1
2.5491292396177645,2.5491292396177645,0
0.4731680220758332,0.4731680220758332,0
1.3705942107357068,1.3705942107357068,0
4.670214298260617,4.670214298260617,1
3.842850008784053,3.842850008784053,1
1.6709845328983537,1.6709845328983537,0
4.58774929129839,4.58774929129839,1
-0.052631388298747916,-0.052631388298747916,0
1.9805955711908418,1.9805955711908418,0
0.6111291200832162,0.6111291200832162,0
-0.39651377796562026,-0.39651377796562026,0
5.947097001844383,5.947097001844383,1
4.302920569849981,4.302920569849981,1
9.022549947876712,9.022549947876712,1
2.192750438254386,2.192750438254386,0
6.211563942817839,6.211563942817839,1
0.9882599485197711,0.9882599485197711,0
-2.2859458191378943,-2.2859458191378943,1
2.492181870139339,2.492181870139339,0
2.5880131813035936,2.5880131813035936,0
3.9346390930216275,3.9346390930216275,1
3.729898844791805,3.729898844791805,1
7.169958936012593,7.169958936012593,1
8.520730235509209,8.520730235509209,1
1.063075424180889,1.063075424180889,0
0.7824482274467242,0.7824482274467242,0
3.131738545608743,3.131738545608743,1
0.61608959793481,0.61608959793481,0
2.2997123150458103,2.2997123150458103,0
-1.2232044614483029,-1.2232044614483029,0
2.474864767852061,2.474864767852061,0
2.275682641759462,2.275682641759462,0
2.249927894463558,2.249927894463558,0
1.8392657109273098,1.8392657109273098,0
2.7487763085509296,2.7487763085509296,0
0.2147058880139614,0.2147058880139614,0
1.1714637369098175,1.1714637369098175,0
2.9946165566681366,2.9946165566681366,1
